date,centre_id,crop_id,capacity,bookings,arrivals,quantity,no_show_rate
2024-08-07,2,1,45,16,15,201.045,0.0507
2024-08-08,2,1,45,21,19,260.039,0.0741
2024-08-09,2,1,45,22,20,172.371,0.0753
2024-08-10,2,1,40,36,33,304.73,0.0724
2024-08-11,2,1,40,26,23,294.76,0.1188
2024-08-12,2,1,45,16,14,164.036,0.1306
2024-08-13,2,1,45,28,25,301.512,0.1138
2024-08-14,2,1,45,22,20,178.55,0.0761
2024-08-15,2,1,45,14,13,118.987,0.0973
2024-08-16,2,1,45,10,9,76.178,0.0854
2024-08-17,2,1,40,23,21,277.475,0.0992
2024-08-18,2,1,40,18,15,157.523,0.1447
2024-08-19,2,1,45,28,25,303.582,0.1163
2024-08-20,2,1,45,24,23,219.352,0.0538
2024-08-21,2,1,45,16,14,134.734,0.098
2024-08-22,2,1,45,14,13,158.761,0.0843
2024-08-23,2,1,45,18,17,191.161,0.0803
2024-08-24,2,1,40,14,13,117.631,0.0769
2024-08-25,2,1,40,19,18,161.627,0.0772
2024-08-26,2,1,45,23,22,204.367,0.058
2024-08-27,2,1,45,23,20,244.783,0.1171
2024-08-28,2,1,45,18,17,211.12,0.0576
2024-08-29,2,1,45,15,14,136.702,0.0782
2024-08-30,2,1,45,22,20,186.575,0.0811
2024-08-31,2,1,40,20,18,177.063,0.0806
2024-09-01,2,1,40,19,17,219.367,0.1057
2024-09-02,2,1,45,16,15,184.213,0.0566
2024-09-03,2,1,45,22,20,203.109,0.0877
2024-09-04,2,1,45,17,15,170.365,0.0907
2024-09-05,2,1,45,16,15,140.841,0.0669
2024-09-06,2,1,45,18,17,197.161,0.0556
2024-09-07,2,1,40,12,11,179.362,0.0893
2024-09-08,2,1,40,16,14,184.981,0.103
2024-09-09,2,1,45,21,19,224.992,0.0779
2024-09-10,2,1,45,28,24,319.7,0.135
2024-09-11,2,1,45,21,19,265.272,0.1107
2024-09-12,2,1,45,15,14,156.487,0.0848
2024-09-13,2,1,45,16,15,132.82,0.0427
2024-09-14,2,1,40,11,10,103.853,0.0938
2024-09-15,2,1,40,16,15,162.207,0.0564
2024-09-16,2,1,45,18,17,156.175,0.0667
2024-09-17,2,1,45,16,15,150.222,0.0455
2024-09-18,2,1,45,14,13,95.259,0.0864
2024-09-19,2,1,45,21,19,172.251,0.0848
2024-09-20,2,1,45,10,9,67.638,0.1021
2024-09-21,2,1,40,9,8,122.501,0.1237
2024-09-22,2,1,40,15,15,153.909,0.0324
2024-09-23,2,1,45,18,16,180.945,0.1184
2024-09-24,2,1,45,25,23,297.016,0.0785
2024-09-25,2,1,45,15,14,141.368,0.0665
2024-09-26,2,1,45,23,22,232.119,0.0549
2024-09-27,2,1,45,16,15,176.497,0.0594
2024-09-28,2,1,40,15,13,148.469,0.1002
2024-09-29,2,1,40,18,16,276.413,0.089
2024-09-30,2,1,45,21,19,213.674,0.116
2024-10-01,2,1,45,27,25,301.518,0.0879
2024-10-02,2,1,45,14,13,155.956,0.0887
2024-10-03,2,1,45,20,19,169.04,0.0654
2024-10-04,2,1,45,17,15,137.657,0.096
2024-10-05,2,1,40,20,18,156.903,0.0821
2024-10-06,2,1,40,9,8,75.634,0.0712
2024-10-07,2,1,45,13,11,120.51,0.1157
2024-10-08,2,1,45,33,30,244.898,0.0838
2024-10-09,2,1,45,14,13,148.399,0.0798
2024-10-10,2,1,45,23,21,237.065,0.1013
2024-10-11,2,1,45,21,19,191.046,0.1102
2024-10-12,2,1,40,29,26,296.716,0.1047
2024-10-13,2,1,40,19,17,189.693,0.1095
2024-10-14,2,1,45,23,21,164.044,0.0683
2024-10-15,2,1,45,16,14,169.226,0.102
2024-10-16,2,1,45,14,13,146.425,0.0871
2024-10-17,2,1,45,22,20,215.915,0.1045
2024-10-18,2,1,45,19,18,229.683,0.0649
2024-10-19,2,1,40,21,19,213.334,0.0734
2024-10-20,2,1,40,20,18,140.595,0.114
2024-10-21,2,1,45,23,21,176.33,0.0963
2024-10-22,2,1,45,17,16,162.956,0.0767
2024-10-23,2,1,45,25,23,231.235,0.0779
2024-10-24,2,1,45,20,19,152.194,0.0511
2024-10-25,2,1,45,15,13,159.552,0.1106
2024-10-26,2,1,40,17,15,191.506,0.1133
2024-10-27,2,1,40,9,8,87.515,0.0806
2024-10-28,2,1,45,18,17,176.935,0.0589
2024-10-29,2,1,45,17,15,149.608,0.1408
2024-10-30,2,1,45,10,9,89.269,0.1222
2024-10-31,2,1,45,14,13,140.319,0.0714
2024-11-01,2,1,45,22,20,224.848,0.0992
2024-11-02,2,1,40,21,19,202.887,0.0878
2024-11-03,2,1,40,18,16,174.186,0.1162
2024-11-04,2,1,45,23,20,190.66,0.1103
2024-11-05,2,1,45,22,19,172.09,0.136
2024-11-06,2,1,45,19,17,209.199,0.0901
2024-11-07,2,1,45,28,25,305.139,0.0974
2024-11-08,2,1,45,15,13,130.295,0.1211
2024-11-09,2,1,40,16,14,160.803,0.1132
2024-11-10,2,1,40,13,12,129.987,0.0542
2024-11-11,2,1,45,21,19,215.33,0.1004
2024-11-12,2,1,45,20,19,140.238,0.0729
2024-11-13,2,1,45,18,17,175.253,0.066
2024-11-14,2,1,45,24,22,204.418,0.0779
2024-11-15,2,1,45,22,20,172.81,0.1058
2024-11-16,2,1,40,25,24,303.646,0.0588
2024-11-17,2,1,40,15,14,158.233,0.0758
2024-11-18,2,1,45,27,24,274.867,0.1032
2024-11-19,2,1,45,21,20,218.401,0.0529
2024-11-20,2,1,45,16,15,146.549,0.0907
2024-11-21,2,1,45,18,16,203.308,0.1003
2024-11-22,2,1,45,22,20,106.553,0.0732
2024-11-23,2,1,40,26,23,179.026,0.1141
2024-11-24,2,1,40,20,18,136.511,0.0882
2024-11-25,2,1,45,18,16,137.879,0.0993
2024-11-26,2,1,45,22,21,207.445,0.0587
2024-11-27,2,1,45,16,15,154.876,0.0907
2024-11-28,2,1,45,28,26,186.199,0.083
2024-11-29,2,1,45,26,24,242.848,0.0756
2024-11-30,2,1,40,21,19,190.031,0.0984
2024-12-01,2,1,40,23,21,283.464,0.095
2024-12-02,2,1,45,23,21,219.584,0.0869
2024-12-03,2,1,45,22,19,171.528,0.1213
2024-12-04,2,1,45,26,24,174.503,0.0961
2024-12-05,2,1,45,35,32,336.303,0.0829
2024-12-06,2,1,45,17,16,136.952,0.0674
2024-12-07,2,1,40,27,24,263.801,0.102
2024-12-08,2,1,40,17,15,152.935,0.1142
2024-12-09,2,1,45,21,18,193.343,0.1422
2024-12-10,2,1,45,23,21,193.124,0.1004
2024-12-11,2,1,45,23,22,193.455,0.0402
2024-12-12,2,1,45,23,21,186.314,0.1055
2024-12-13,2,1,45,23,20,198.906,0.1203
2024-12-14,2,1,40,24,23,161.68,0.0533
2024-12-15,2,1,40,28,24,216.57,0.158
2024-12-16,2,1,45,22,20,226.774,0.079
2024-12-17,2,1,45,18,16,244.102,0.1007
2024-12-18,2,1,45,23,21,201.004,0.0974
2024-12-19,2,1,45,30,27,264.741,0.1095
2024-12-20,2,1,45,15,14,143.134,0.0972
2024-12-21,2,1,40,17,15,200.432,0.1203
2024-12-22,2,1,40,21,18,201.917,0.1308
2024-12-23,2,1,45,28,26,247.261,0.0818
2024-12-24,2,1,45,24,22,231.985,0.09
2024-12-25,2,1,45,26,23,331.468,0.1161
2024-12-26,2,1,45,15,14,105.131,0.0838
2024-12-27,2,1,45,20,18,162.751,0.1116
2024-12-28,2,1,40,21,19,223.698,0.0799
2024-12-29,2,1,40,28,26,239.415,0.0652
2024-12-30,2,1,45,17,16,166.879,0.0799
2024-12-31,2,1,45,34,31,365.257,0.0766
2025-01-01,2,1,45,29,26,300.544,0.1137
2025-01-02,2,1,45,30,28,282.275,0.0773
2025-01-03,2,1,45,20,18,164.765,0.0762
2025-01-04,2,1,40,19,16,144.476,0.1328
2025-01-05,2,1,40,24,21,305.233,0.12
2025-01-06,2,1,45,20,19,169.592,0.0568
2025-01-07,2,1,45,33,31,349.942,0.0651
2025-01-08,2,1,45,23,20,254.638,0.136
2025-01-09,2,1,45,28,25,164.73,0.1118
2025-01-10,2,1,45,17,16,189.513,0.0718
2025-01-11,2,1,40,24,21,235.985,0.1058
2025-01-12,2,1,40,20,19,200.675,0.0641
2025-01-13,2,1,45,29,26,236.793,0.0953
2025-01-14,2,1,45,27,25,204.068,0.0855
2025-01-15,2,1,45,28,24,295.382,0.1261
2025-01-16,2,1,45,22,20,142.31,0.1028
2025-01-17,2,1,45,28,24,213.382,0.1437
2025-01-18,2,1,40,26,24,231.264,0.0845
2025-01-19,2,1,40,23,21,165.593,0.1025
2025-01-20,2,1,45,30,26,282.553,0.1412
2025-01-21,2,1,45,36,33,187.322,0.0878
2025-01-22,2,1,45,22,20,204.836,0.0874
2025-01-23,2,1,45,22,21,195.154,0.0609
2025-01-24,2,1,45,26,24,226.433,0.0685
2025-01-25,2,1,40,30,27,293.96,0.0911
2025-01-26,2,1,40,20,18,207.041,0.1057
2025-01-27,2,1,45,23,20,261.576,0.1193
2025-01-28,2,1,45,21,19,194.748,0.0838
2025-01-29,2,1,45,23,21,222.462,0.0933
2025-01-30,2,1,45,17,15,173.593,0.11
2025-01-31,2,1,45,35,32,380.79,0.0998
2025-02-01,2,1,40,27,26,274.051,0.0524
2025-02-02,2,1,40,18,17,184.709,0.0742
2025-02-03,2,1,45,24,23,251.516,0.0526
2025-02-04,2,1,45,31,27,287.879,0.1405
2025-02-05,2,1,45,34,31,353.758,0.093
2025-02-06,2,1,45,29,26,324.845,0.0998
2025-02-07,2,1,45,31,28,271.13,0.0967
2025-02-08,2,1,40,27,25,265.261,0.0863
2025-02-09,2,1,40,23,21,241.101,0.0774
2025-02-10,2,1,45,38,32,283.103,0.147
2025-02-11,2,1,45,34,31,299.969,0.0835
2025-02-12,2,1,45,34,30,255.392,0.123
2025-02-13,2,1,45,34,32,346.952,0.0663
2025-02-14,2,1,45,27,25,210.579,0.0638
2025-02-15,2,1,40,27,23,290.976,0.1409
2025-02-16,2,1,40,31,28,237.547,0.0964
2025-02-17,2,1,45,38,34,271.622,0.1127
2025-02-18,2,1,45,26,23,273.485,0.1235
2025-02-19,2,1,45,20,18,235.406,0.1164
2025-02-20,2,1,45,29,26,285.559,0.1067
2025-02-21,2,1,45,24,23,285.5,0.0588
2025-02-22,2,1,40,26,24,228.609,0.058
2025-02-23,2,1,40,25,23,207.478,0.066
2025-02-24,2,1,45,33,30,286.327,0.0772
2025-02-25,2,1,45,33,30,240.321,0.0776
2025-02-26,2,1,45,20,18,185.76,0.1137
2025-02-27,2,1,45,35,30,353.31,0.1336
2025-02-28,2,1,45,26,24,200.254,0.085
2025-03-01,2,1,40,35,31,318.559,0.1049
2025-03-02,2,1,40,22,20,208.847,0.074
2025-03-03,2,1,45,35,31,433.961,0.1122
2025-03-04,2,1,45,30,28,346.339,0.0682
2025-03-05,2,1,45,27,26,274.802,0.0481
2025-03-06,2,1,45,29,26,324.583,0.1102
2025-03-07,2,1,45,34,30,360.479,0.1272
2025-03-08,2,1,40,31,29,323.021,0.0733
2025-03-09,2,1,40,14,13,154.706,0.0861
2025-03-10,2,1,45,49,45,587.593,0.085
2025-03-11,2,1,45,41,38,478.226,0.0782
2025-03-12,2,1,45,24,22,250.075,0.103
2025-03-13,2,1,45,31,29,360.865,0.0796
2025-03-14,2,1,45,27,26,360.085,0.0387
2025-03-15,2,1,40,26,23,259.724,0.1126
2025-03-16,2,1,40,30,29,270.96,0.0436
2025-03-17,2,1,45,43,40,492.768,0.0786
2025-03-18,2,1,45,25,23,262.595,0.099
2025-03-19,2,1,45,23,21,198.733,0.0799
2025-03-20,2,1,45,25,22,188.375,0.1193
2025-03-21,2,1,45,26,22,243.851,0.142
2025-03-22,2,1,40,34,32,316.837,0.0729
2025-03-23,2,1,40,18,17,141.4,0.0511
2025-03-24,2,1,45,34,30,325.872,0.1082
2025-03-25,2,1,45,33,31,224.206,0.0754
2025-03-26,2,1,45,32,29,260.589,0.0991
2025-03-27,2,1,45,32,28,287.428,0.1254
2025-03-28,2,1,45,33,30,227.58,0.0893
2025-03-29,2,1,40,38,35,348.369,0.0825
2025-03-30,2,1,40,39,37,474.825,0.0639
2025-03-31,2,1,45,32,29,333.88,0.0926
2025-04-01,2,1,45,33,31,297.877,0.0627
2025-04-02,2,1,45,28,25,264.277,0.105
2025-04-03,2,1,45,26,25,183.664,0.0477
2025-04-04,2,1,45,20,19,178.322,0.0658
2025-04-05,2,1,40,43,40,385.401,0.0776
2025-04-06,2,1,40,19,17,170.88,0.0916
2025-04-07,2,1,45,30,27,270.84,0.1028
2025-04-08,2,1,45,25,23,287.551,0.0796
2025-04-09,2,1,45,25,23,213.4,0.0981
2025-04-10,2,1,45,24,23,239.55,0.0563
2025-04-11,2,1,45,29,26,272.622,0.1002
2025-04-12,2,1,40,39,36,409.647,0.0838
2025-04-13,2,1,40,28,26,266.961,0.0806
2025-04-14,2,1,45,31,27,313.94,0.1214
2025-04-15,2,1,45,32,28,322.323,0.1198
2025-04-16,2,1,45,27,25,180.98,0.0796
2025-04-17,2,1,45,31,29,366.227,0.0719
2025-04-18,2,1,45,43,40,515.772,0.0589
2025-04-19,2,1,40,25,24,260.786,0.05
2025-04-20,2,1,40,20,18,196.704,0.1002
2025-04-21,2,1,45,33,31,294.447,0.0631
2025-04-22,2,1,45,36,34,330.141,0.0666
2025-04-23,2,1,45,30,26,248.625,0.1268
2025-04-24,2,1,45,28,26,276.321,0.088
2025-04-25,2,1,45,30,27,267.403,0.0853
2025-04-26,2,1,40,41,38,373.599,0.0695
2025-04-27,2,1,40,27,25,238.783,0.078
2025-04-28,2,1,45,28,25,252.021,0.0966
2025-04-29,2,1,45,33,30,383.541,0.0991
2025-04-30,2,1,45,23,21,216.551,0.0883
2025-05-01,2,1,45,26,24,263.173,0.0691
2025-05-02,2,1,45,19,17,260.349,0.1105
2025-05-03,2,1,40,25,23,232.787,0.0834
2025-05-04,2,1,40,32,28,303.457,0.1237
2025-05-05,2,1,45,34,30,288.299,0.1063
2025-05-06,2,1,45,28,26,334.588,0.0592
2025-05-07,2,1,45,25,22,304.386,0.1016
2025-05-08,2,1,45,23,20,200.492,0.1255
2025-05-09,2,1,45,39,35,370.508,0.0922
2025-05-10,2,1,40,20,18,234.72,0.0968
2025-05-11,2,1,40,27,25,303.494,0.0608
2025-05-12,2,1,45,31,30,331.479,0.0454
2025-05-13,2,1,45,31,29,305.457,0.0792
2025-05-14,2,1,45,22,19,197.964,0.1141
2025-05-15,2,1,45,26,24,206.662,0.0874
2025-05-16,2,1,45,37,32,411.257,0.1226
2025-05-17,2,1,40,23,21,178.627,0.0745
2025-05-18,2,1,40,19,16,178.485,0.1447
2025-05-19,2,1,45,30,28,241.141,0.0539
2025-05-20,2,1,45,34,30,311.008,0.1118
2025-05-21,2,1,45,31,28,289.782,0.1108
2025-05-22,2,1,45,24,22,252.776,0.0698
2025-05-23,2,1,45,14,13,161.873,0.1007
2025-05-24,2,1,40,29,27,361.791,0.081
2025-05-25,2,1,40,35,30,470.075,0.1304
2025-05-26,2,1,45,24,21,195.45,0.1104
2025-05-27,2,1,45,37,33,399.91,0.0947
2025-05-28,2,1,45,38,35,395.479,0.0891
2025-05-29,2,1,45,34,31,390.817,0.0805
2025-05-30,2,1,45,30,27,255.991,0.1035
2025-05-31,2,1,40,18,16,257.608,0.0911
2025-06-01,2,1,40,19,17,183.368,0.0796
2025-06-02,2,1,45,29,26,345.399,0.0901
2025-06-03,2,1,45,32,30,333.948,0.0697
2025-06-04,2,1,45,29,27,239.445,0.0759
2025-06-05,2,1,45,23,21,165.878,0.0864
2025-06-06,2,1,45,35,32,340.89,0.0996
2025-06-07,2,1,40,20,18,255.171,0.1017
2025-06-08,2,1,40,18,16,174.127,0.0842
2025-06-09,2,1,45,27,24,231.115,0.1121
2025-06-10,2,1,45,25,23,246.72,0.0898
2025-06-11,2,1,45,16,15,161.035,0.0728
2025-06-12,2,1,45,37,34,492.552,0.0744
2025-06-13,2,1,45,19,17,136.59,0.117
2025-06-14,2,1,40,26,23,212.553,0.0983
2025-06-15,2,1,40,26,24,272.713,0.0877
2025-06-16,2,1,45,25,24,212.676,0.0466
2025-06-17,2,1,45,31,29,302.916,0.0576
2025-06-18,2,1,45,26,24,257.111,0.082
2025-06-19,2,1,45,26,24,266.144,0.0739
2025-06-20,2,1,45,16,14,142.045,0.111
2025-06-21,2,1,40,21,18,228.326,0.1265
2025-06-22,2,1,40,28,25,301.045,0.1013
2025-06-23,2,1,45,19,18,195.755,0.0777
2024-01-01,2,2,45,25,24,336.59,0.0384
2024-01-02,2,2,45,21,19,226.301,0.0736
2024-01-03,2,2,45,29,27,328.293,0.055
2024-01-04,2,2,45,25,23,255.929,0.0879
2024-01-05,2,2,45,30,28,424.53,0.0791
2024-01-06,2,2,40,34,31,513.981,0.0763
2024-01-07,2,2,40,17,15,152.697,0.1043
2024-01-08,2,2,45,25,22,267.763,0.116
2024-01-09,2,2,45,40,36,506.854,0.1045
2024-01-10,2,2,45,24,22,227.797,0.0637
2024-01-11,2,2,45,26,24,319.272,0.0783
2024-01-12,2,2,45,25,23,274.56,0.0983
2024-01-13,2,2,40,26,23,258.232,0.1311
2024-01-14,2,2,40,21,19,232.245,0.0774
2024-01-15,2,2,45,29,26,271.672,0.1095
2024-01-16,2,2,45,29,26,343.62,0.0972
2024-01-17,2,2,45,22,20,291.891,0.094
2024-01-18,2,2,45,31,30,293.572,0.0417
2024-01-19,2,2,45,31,30,469.857,0.0377
2024-01-20,2,2,40,30,28,370.982,0.0738
2024-01-21,2,2,40,23,21,240.365,0.0669
2024-01-22,2,2,45,30,28,312.693,0.071
2024-01-23,2,2,45,25,23,278.152,0.0773
2024-01-24,2,2,45,22,20,197.659,0.0773
2024-01-25,2,2,45,30,27,251.275,0.0952
2024-01-26,2,2,45,30,27,342.686,0.1051
2024-01-27,2,2,40,28,25,334.626,0.1082
2024-01-28,2,2,40,20,19,215.017,0.0493
2024-01-29,2,2,45,32,30,273.65,0.0495
2024-01-30,2,2,45,39,35,452.142,0.103
2024-01-31,2,2,45,29,27,365.504,0.0564
2024-02-01,2,2,45,35,32,420.503,0.0981
2024-02-02,2,2,45,22,21,196.988,0.0509
2024-02-03,2,2,40,41,36,547.001,0.1107
2024-02-04,2,2,40,21,19,261.503,0.1144
2024-02-05,2,2,45,34,29,293.816,0.1486
2024-02-06,2,2,45,27,24,286.987,0.1215
2024-02-07,2,2,45,35,32,368.038,0.081
2024-02-08,2,2,45,39,34,469.878,0.1402
2024-02-09,2,2,45,24,22,301.024,0.097
2024-02-10,2,2,40,30,27,404.771,0.0992
2024-02-11,2,2,40,28,25,449.055,0.0918
2024-02-12,2,2,45,31,29,427.62,0.0805
2024-02-13,2,2,45,42,38,438.947,0.0874
2024-02-14,2,2,45,35,33,429.209,0.0651
2024-02-15,2,2,45,45,41,579.587,0.0968
2024-02-16,2,2,45,33,29,368.222,0.1117
2024-02-17,2,2,40,31,29,406.891,0.0742
2024-02-18,2,2,40,22,20,256.972,0.0824
2024-02-19,2,2,45,35,30,409.261,0.1472
2024-02-20,2,2,45,33,31,409.212,0.0579
2024-02-21,2,2,45,30,26,358.892,0.1242
2024-02-22,2,2,45,21,19,284.594,0.1117
2024-02-23,2,2,45,30,27,368.857,0.0926
2024-02-24,2,2,40,33,31,410.898,0.0641
2024-02-25,2,2,40,26,23,279.491,0.133
2024-02-26,2,2,45,23,21,255.243,0.0709
2024-02-27,2,2,45,45,42,449.813,0.0679
2024-02-28,2,2,45,42,39,445.975,0.0755
2024-02-29,2,2,45,27,25,283.064,0.0883
2024-03-01,2,2,45,37,34,455.07,0.0879
2024-03-02,2,2,40,33,32,391.217,0.0364
2024-03-03,2,2,40,28,25,325.214,0.1079
2024-03-04,2,2,45,35,31,326.544,0.1015
2024-03-05,2,2,45,41,37,488.448,0.099
2024-03-06,2,2,45,23,20,264.965,0.1266
2024-03-07,2,2,45,34,30,346.196,0.1073
2024-03-08,2,2,45,29,26,361.881,0.1071
2024-03-09,2,2,40,32,30,443.989,0.0642
2024-03-10,2,2,40,27,26,315.729,0.0534
2024-03-11,2,2,45,31,28,376.374,0.1028
2024-03-12,2,2,45,31,29,308.042,0.067
2024-03-13,2,2,45,31,29,454.974,0.0699
2024-03-14,2,2,45,24,22,344.149,0.0801
2024-03-15,2,2,45,29,26,360.078,0.1146
2024-03-16,2,2,40,31,28,409.538,0.1099
2024-03-17,2,2,40,29,26,371.9,0.0888
2024-03-18,2,2,45,31,28,370.439,0.1049
2024-03-19,2,2,45,33,30,418.302,0.076
2024-03-20,2,2,45,21,19,240.43,0.0724
2024-03-21,2,2,45,38,33,341.616,0.1267
2024-03-22,2,2,45,32,28,365.895,0.1281
2024-03-23,2,2,40,21,18,241.22,0.1361
2024-03-24,2,2,40,21,19,223.51,0.0885
2024-03-25,2,2,45,32,28,380.457,0.1216
2024-03-26,2,2,45,33,30,287.536,0.0802
2024-03-27,2,2,45,21,19,266.975,0.087
2024-03-28,2,2,45,33,30,448.492,0.1038
2024-03-29,2,2,45,38,36,374.215,0.0488
2024-03-30,2,2,40,37,34,456.359,0.0856
2024-03-31,2,2,40,19,17,188.841,0.0892
2024-04-01,2,2,45,36,33,382.598,0.0824
2024-04-02,2,2,45,33,28,408.731,0.1391
2024-04-03,2,2,45,31,28,383.771,0.1003
2024-04-04,2,2,45,29,26,303.588,0.1059
2024-04-05,2,2,45,24,22,276.634,0.0891
2024-04-06,2,2,40,32,29,373.475,0.1083
2024-04-07,2,2,40,36,33,405.353,0.0864
2024-04-08,2,2,45,39,37,426.135,0.0585
2024-04-09,2,2,45,31,29,322.598,0.0752
2024-04-10,2,2,45,35,31,490.063,0.1006
2024-04-11,2,2,45,29,27,360.842,0.0759
2024-04-12,2,2,45,37,35,522.169,0.0561
2024-04-13,2,2,40,30,26,361.909,0.1399
2024-04-14,2,2,40,26,24,291.662,0.06
2024-04-15,2,2,45,31,28,325.407,0.104
2024-04-16,2,2,45,28,27,326.828,0.0487
2024-04-17,2,2,45,34,32,315.49,0.0698
2024-04-18,2,2,45,30,26,341.278,0.1194
2024-04-19,2,2,45,44,40,444.353,0.0983
2024-04-20,2,2,40,31,27,316.304,0.1142
2024-04-21,2,2,40,35,32,359.482,0.0978
2024-04-22,2,2,45,39,35,492.539,0.092
2024-04-23,2,2,45,45,41,560.05,0.0924
2024-04-24,2,2,45,28,26,295.8,0.0861
2024-04-25,2,2,45,22,21,266.554,0.0371
2024-04-26,2,2,45,28,25,333.088,0.0902
2024-04-27,2,2,40,35,32,398.665,0.0871
2024-04-28,2,2,40,33,30,405.881,0.0859
2024-04-29,2,2,45,41,35,357.942,0.1487
2024-04-30,2,2,45,37,33,499.909,0.102
2024-05-01,2,2,45,38,35,421.408,0.092
2024-05-02,2,2,45,31,29,342.42,0.0747
2024-05-03,2,2,45,31,27,273.279,0.1144
2024-05-04,2,2,40,23,20,224.731,0.1101
2024-05-05,2,2,40,27,25,277.169,0.0606
2024-05-06,2,2,45,44,40,452.522,0.0828
2024-05-07,2,2,45,35,31,420.249,0.1084
2024-05-08,2,2,45,33,29,411.033,0.1183
2024-05-09,2,2,45,19,17,220.402,0.1025
2024-05-10,2,2,45,36,33,420.203,0.0924
2024-05-11,2,2,40,33,31,360.094,0.0704
2024-05-12,2,2,40,29,26,412.005,0.1055
2024-05-13,2,2,45,28,24,368.852,0.1453
2024-05-14,2,2,45,41,38,407.445,0.0625
2024-05-15,2,2,45,26,24,330.094,0.0747
2024-05-16,2,2,45,29,26,308.403,0.0917
2024-05-17,2,2,45,44,39,529.836,0.1025
2024-05-18,2,2,40,31,28,370.174,0.0906
2024-05-19,2,2,40,20,18,252.03,0.0822
2024-05-20,2,2,45,33,30,366.459,0.0923
2024-05-21,2,2,45,30,27,318.045,0.1048
2024-05-22,2,2,45,31,28,365.953,0.1077
2024-05-23,2,2,45,24,22,341.955,0.1025
2024-05-24,2,2,45,19,17,236.448,0.0849
2024-05-25,2,2,40,37,33,441.32,0.1078
2024-05-26,2,2,40,26,24,287.406,0.0923
2024-05-27,2,2,45,19,17,215.677,0.1297
2024-05-28,2,2,45,53,49,529.048,0.0811
2024-05-29,2,2,45,23,21,220.133,0.0772
2024-05-30,2,2,45,24,23,257.012,0.0612
2024-05-31,2,2,45,31,29,358.066,0.0594
2024-06-01,2,2,40,26,23,274.484,0.1143
2024-06-02,2,2,40,27,25,370.753,0.0716
2024-06-03,2,2,45,31,28,347.533,0.0985
2024-06-04,2,2,45,30,27,386.963,0.1117
2024-06-05,2,2,45,25,22,349.866,0.1141
2024-06-06,2,2,45,28,26,362.718,0.0793
2024-06-07,2,2,45,28,26,353.12,0.0767
2024-06-08,2,2,40,29,27,357.681,0.0837
2024-06-09,2,2,40,18,17,172.898,0.0695
2024-06-10,2,2,45,35,32,403.367,0.0912
2024-06-11,2,2,45,31,27,355.636,0.1219
2024-06-12,2,2,45,30,26,344.72,0.1237
2024-06-13,2,2,45,33,32,353.007,0.0454
2024-06-14,2,2,45,26,24,366.392,0.0783
2024-06-15,2,2,40,17,15,194.594,0.1009
2024-06-16,2,2,40,25,23,276.163,0.0843
2024-06-17,2,2,45,28,27,290.379,0.0498
2024-06-18,2,2,45,22,20,296.486,0.1118
2024-06-19,2,2,45,25,22,289.079,0.1136
2024-06-20,2,2,45,22,19,295.995,0.1232
2024-06-21,2,2,45,30,28,364.065,0.0664
2024-06-22,2,2,40,29,25,378.449,0.1213
2024-06-23,2,2,40,24,21,299.29,0.1291
2024-06-24,2,2,45,20,18,255.642,0.0759
2024-06-25,2,2,45,21,19,260.245,0.0996
2024-06-26,2,2,45,29,26,334.889,0.0916
2024-06-27,2,2,45,20,19,256.363,0.0582
2024-06-28,2,2,45,17,16,232.372,0.0668
2024-06-29,2,2,40,21,20,220.67,0.0607
2024-06-30,2,2,40,20,19,219.666,0.0367
2024-07-01,2,2,45,35,33,440.77,0.0557
2024-07-02,2,2,45,23,21,314.363,0.1017
2024-07-03,2,2,45,18,16,226.974,0.1004
2024-07-04,2,2,45,20,18,285.158,0.0976
2024-07-05,2,2,45,18,17,178.331,0.0692
2024-07-06,2,2,40,30,28,364.156,0.0626
2024-07-07,2,2,40,23,21,237.711,0.0943
2024-07-08,2,2,45,20,18,226.336,0.1045
2024-07-09,2,2,45,25,23,386.981,0.0918
2024-07-10,2,2,45,24,22,322.597,0.1008
2024-07-11,2,2,45,33,30,269.56,0.1027
2024-07-12,2,2,45,29,25,221.597,0.1255
2024-07-13,2,2,40,24,22,301.091,0.0869
2024-07-14,2,2,40,19,18,266.166,0.042
2024-07-15,2,2,45,31,27,430.299,0.1264
2024-07-16,2,2,45,24,22,302.61,0.091
2024-07-17,2,2,45,24,21,247.494,0.1248
2024-07-18,2,2,45,22,20,185.425,0.0851
2024-07-19,2,2,45,26,23,248.243,0.0962
2024-07-20,2,2,40,25,23,233.231,0.0792
2024-07-21,2,2,40,27,24,322.078,0.1166
2024-07-22,2,2,45,19,17,275.671,0.0897
2024-07-23,2,2,45,34,31,387.366,0.0942
2024-07-24,2,2,45,34,32,379.141,0.0466
2024-07-25,2,2,45,24,22,261.452,0.0628
2024-07-26,2,2,45,28,25,247.871,0.1083
2024-07-27,2,2,40,19,18,240.081,0.0554
2024-07-28,2,2,40,23,20,277.149,0.1183
2024-07-29,2,2,45,18,16,184.782,0.1183
2024-07-30,2,2,45,23,21,256.706,0.1062
2024-07-31,2,2,45,22,20,257.308,0.0827
2024-08-01,2,2,45,22,21,298.503,0.047
2024-08-02,2,2,45,15,14,187.239,0.0894
2024-08-03,2,2,40,21,19,282.188,0.1189
2024-08-04,2,2,40,21,19,213.862,0.0898
2024-08-05,2,2,45,28,24,321.382,0.1283
